"","p_cal"
"1225",0.0711496524942526
"1226",0.311218470731954
"1227",0.753544585903098
"1228",0.983279714978559
"1229",0.497937207315932
"1230",0.398584598207321
"1231",0.696406245896739
"1232",0.127635300822013
"1233",0.944902667068148
"1234",0.164160527809894
"1235",0.956346232884258
"1236",0.413747155062932
"1237",0.83667294444787
"1238",0.139020761063481
"1239",0.278388631979241
"1240",0.0634953171263021
"1241",0.551990676844861
"1242",0.0841300131992797
"1243",0.14667467056705
"1244",0.552397637656779
"1245",0.783633716906765
"1246",0.062358976536464
"1247",0.0635364705935642
"1248",0.160961029312108
"1249",0.279996903746899
"1250",0.2154515401729
"1251",0.117865336835926
"1252",0.890189805067916
"1253",0.758871172181447
"1254",0.496598671772072
"1255",0.146962329526162
"1256",0.380965470201569
"1257",0.0226105470661024
"1258",0.17807567422371
"1259",0.0385121380720004
"1260",0.727460159310333
"1261",0.441970535179333
"1262",0.576788537659481
"1263",0.285623797854765
"1264",0.319976200875979
"1265",0.794808975867217
"1266",0.869320541330757
"1267",0.57297712329061
"1268",0.32173657043749
"1269",0.207251548014374
"1270",0.0821346402963407
"1271",0.366851614480378
"1272",0.768739129905328
"1273",0.214365687154469
"1274",0.291808952525123
"1275",0.347660909107085
"1276",0.763518922834454
"1277",0.423924031411242
"1278",0.454819386636722
"1279",0.189433518992966
"1280",0.820980856909059
"1281",0.0145134391311013
"1282",0.736652710832233
"1283",0.767065683883379
"1284",0.106893044392931
"1285",0.746541517124311
"1286",0.0971115788980965
"1287",0.73902383212897
"1288",0.0750145229792975
"1289",0.93805442107121
"1290",0.196816001183478
"1291",0.484507717085407
"1292",0.832991444245901
"1293",0.0873897855894582
"1294",0.799879719153577
"1295",0.630267172126445
"1296",0.135091872419869
"1297",0.296209385242112
"1298",0.626948233866775
"1299",0.13540982464853
"1300",0.648164111026063
"1301",0.0333599123428841
"1302",0.52263083443574
"1303",0.86109737371918
"1304",0.25553097873949
"1305",0.760660098057177
"1306",0.0377202618831027
"1307",0.037542402635892
"1308",0.283609561883906
"1309",0.785192793372759
"1310",0.722203529205181
"1311",0.608075862196257
"1312",0.0377300170049785
"1313",0.349551632358898
"1314",0.52888087686984
"1315",0.289454709655186
"1316",0.285087568543616
"1317",0.965249390084315
"1318",0.0427813071766613
"1319",0.94802785769375
"1320",0.788466075330522
"1321",0.959144216535692
"1322",0.489277390079894
"1323",0.825160737606936
"1324",0.60283868314591
"1325",0.062341801527976
"1326",0.764989902656889
"1327",0.0272077434660186
"1328",0.0801096060889446
"1329",0.946517902429834
"1330",0.0198080236134301
"1331",0.513741861439335
"1332",0.199542867683055
"1333",0.47679322738264
"1334",0.0333125026252162
"1335",0.0777699410586283
"1336",0.0906713441801454
"1337",0.734453959403481
"1338",0.814309497554813
"1339",0.855532739415959
"1340",0.884908721100424
"1341",0.0995251075313978
"1342",0.805629785604766
"1343",0.274268220195243
"1344",0.856194558373682
"1345",0.240545420196527
"1346",0.25189275261179
"1347",0.666820882289452
"1348",0.0518278314590215
"1349",0.922018262992453
"1350",0.748848076776826
"1351",0.133644122998891
"1352",0.323556850257222
"1353",0.0538154478866109
"1354",0.759695867122326
"1355",0.88904397767378
"1356",0.192047728974239
"1357",0.167700505203201
"1358",0.574740673888234
"1359",0.222383314821163
"1360",0.128418157874975
"1361",0.911526462418223
"1362",0.0882999480710299
"1363",0.374082325560397
"1364",0.386294179722933
"1365",0.169985573505805
"1366",0.762533421075602
"1367",0.179513024657761
"1368",0.0800188129650721
"1369",0.127030423100256
"1370",0.185474404462257
"1371",0.567054373503788
"1372",0.48599610239875
"1373",0.867497406349563
"1374",0.648129290200284
"1375",0.146402313633774
"1376",0.137306835747474
"1377",0.0401846130469531
"1378",0.55165125175658
"1379",0.0262517291110911
"1380",0.0390943584795048
"1381",0.0465688166927434
"1382",0.589513739482038
"1383",0.572242963187619
"1384",0.0186423140240301
"1385",0.542861491239699
"1386",0.05685617087798
"1387",0.324512747394541
"1388",0.769205324196954
"1389",0.142662342448699
"1390",0.175108012640786
"1391",0.162911696986695
"1392",0.898791156540795
"1393",0.470753644217016
"1394",0.363724528861968
"1395",0.151731009877413
"1396",0.534851437092987
"1397",0.0582973060493459
"1398",0.0359661269990784
"1399",0.879715947194115
"1400",0.0784334246858713
"1401",0.330911241085452
"1402",0.910469837416529
"1403",0.584194544061512
"1404",0.0735336948891336
"1405",0.0659877856597872
"1406",0.794139816738704
"1407",0.249760898977381
"1408",0.490000514533943
"1409",0.132980022398704
"1410",0.126191157328439
"1411",0.686701332677149
"1412",0.0606142138326917
"1413",0.0792305797076884
"1414",0.0435550891086833
"1415",0.0208270327036799
"1416",0.60477215304328
"1417",0.154623135029455
"1418",0.23574495495996
"1419",0.462598253125469
"1420",0.573926902160864
"1421",0.327263059727024
"1422",0.0360755266375417
"1423",0.624075747822997
"1424",0.816387949881307
"1425",0.538322268905455
"1426",0.354824567484258
"1427",0.216691715679633
"1428",0.415867112106119
"1429",0.789991907140612
"1430",0.274320597691959
"1431",0.194871667615317
"1432",0.662296249963346
"1433",0.1039402289425
"1434",0.766587315198267
"1435",0.553791567205047
"1436",0.800359027665376
"1437",0.697183401026986
"1438",0.52637965268839
"1439",0.508263713149369
"1440",0.729294266661526
"1441",0.388858185952874
"1442",0.701944993421986
"1443",0.682358806660344
"1444",0.582886575966804
"1445",0.796744342106143
"1446",0.266005635923742
"1447",0.356968285150559
"1448",0.716787500342031
"1449",0.767610348159015
"1450",0.0210852222961873
"1451",0.562244858042638
"1452",0.624012849060878
"1453",0.680134965787306
"1454",0.0310802399977718
"1455",0.0605824110207998
"1456",0.72607555490255
"1457",0.600651303676554
"1458",0.0889005589570955
"1459",0.0559933314263452
"1460",0.0560180291223468
"1461",0.931073494715235
"1462",0.0183051623769809
"1463",0.0562331829838109
"1464",0.319022992271859
"1465",0.438498815597845
"1466",0.666524703518272
"1467",0.948816733524428
"1468",0.0621300795869452
"1469",0.108670544603142
"1470",0.562285087687224
"1471",0.0278150763292931
"1472",0.38376069281208
"1473",0.224671452819997
"1474",0.75580902953941
"1475",0.0393078648653012
"1476",0.248026548287109
"1477",0.873816842571414
"1478",0.30848771692309
"1479",0.439513200037503
"1480",0.0118224900317317
"1481",0.215166086507362
"1482",0.914778141652291
"1483",0.553443369179808
"1484",0.100560091280879
"1485",0.0638038203919148
"1486",0.723323655059291
"1487",0.909360348160106
"1488",0.0171017699726139
"1489",0.108711107358867
"1490",0.650377708442738
"1491",0.0137107919343069
"1492",0.827441476494205
"1493",0.545985202745083
"1494",0.0783212786288095
"1495",0.747498306453357
"1496",0.828674352424889
"1497",0.0205903438538277
"1498",0.850338066639404
"1499",0.671572031035604
"1500",0.698761019490689
"1501",0.171625080003091
"1502",0.0991728139939367
"1503",0.392213304670241
"1504",0.699347652500847
"1505",0.77895432831794
"1506",0.0236377982567576
"1507",0.0561887646380471
"1508",0.246889184157008
"1509",0.189637327959221
"1510",0.786455004222183
"1511",0.750451882488847
"1512",0.219153640641726
"1513",0.934883017030244
"1514",0.03332483295811
"1515",0.0598273959214006
"1516",0.68917215795669
"1517",0.0708807293801813
"1518",0.0662781370748625
"1519",0.728312228097858
"1520",0.0305412364262724
"1521",0.717227345905699
"1522",0.454631363256956
"1523",0.803617334594332
"1524",0.231483373717666
"1525",0.647546227449331
"1526",0.106546473583987
"1527",0.934487748158469
"1528",0.78038211446171
"1529",0.0311785535525775
"1530",0.877187275218273
"1531",0.169767468971595
"1532",0.15006441694451
"1533",0.0564327257520287
"1534",0.966267789003206
"1535",0.277994505937961
"1536",0.0476725909844622
"1537",0.277006871580697
"1538",0.0749739335830757
"1539",0.0406570247079536
"1540",0.750130279077841
"1541",0.0530163313636305
"1542",0.968708720494416
"1543",0.103766283882811
"1544",0.189855556127113
"1545",0.666143050149725
"1546",0.293933727165833
"1547",0.282286361035258
"1548",0.880229381116026
"1549",0.498010170962993
"1550",0.118621152551793
"1551",0.0862791075159868
"1552",0.109004405578915
"1553",0.139763906939303
"1554",0.0757684356830673
"1555",0.393946073908808
"1556",0.321392230526453
"1557",0.164999630194138
"1558",0.0580870825352236
"1559",0.118609331744101
"1560",0.379499574012877
"1561",0.593243151711842
"1562",0.0118502706932204
"1563",0.0783906220603199
"1564",0.274116774969728
"1565",0.0807897106368087
"1566",0.0532823080056351
"1567",0.443458063186503
"1568",0.700931920805834
"1569",0.0345477785899205
"1570",0.162845487130672
"1571",0.0324622611606642
"1572",0.0119436733209971
"1573",0.16210306451917
"1574",0.126120914031469
"1575",0.729980110826735
"1576",0.461073967536859
"1577",0.325990435369991
"1578",0.783069343223729
"1579",0.135652715638323
"1580",0.18002610184223
"1581",0.565889175353532
"1582",0.609566730293326
"1583",0.129305957767007
"1584",0.125141389878773
"1585",0.0482116814836332
"1586",0.0334322824573806
"1587",0.426774209544728
"1588",0.026907553411098
"1589",0.881404344971851
"1590",0.0169326090824984
"1591",0.184105485133008
"1592",0.0368462027209729
"1593",0.739015806846757
"1594",0.618935064201363
"1595",0.102304740820081
"1596",0.428598308036857
"1597",0.0362778598818864
"1598",0.862961958048235
"1599",0.711654809200814
"1600",0.639539474306911
"1601",0.468865064836718
"1602",0.846921601271092
"1603",0.353856625427267
"1604",0.624384073069212
"1605",0.0408533496689397
"1606",0.485768118913886
"1607",0.479075805949253
"1608",0.283148382446655
"1609",0.95980796542213
"1610",0.0333206274676705
"1611",0.95672358565178
"1612",0.468469183252234
"1613",0.626092070295716
"1614",0.787741240649331
"1615",0.468086945133952
"1616",0.211970062746702
"1617",0.34823360713988
"1618",0.873024466854878
"1619",0.28462755093274
"1620",0.463112237198672
"1621",0.761469197919567
"1622",0.0329780411126354
"1623",0.909449237393587
"1624",0.458374460298992
"1625",0.947100448414093
"1626",0.689657389391268
"1627",0.973656283942149
"1628",0.184071865236899
"1629",0.350133362469671
"1630",0.563352514843954
"1631",0.0869633913288566
"1632",0.627276578158812
"1633",0.678310501782536
"1634",0.789052193126423
"1635",0.356595639558578
"1636",0.413120891231265
"1637",0.306586953571187
"1638",0.468339326084151
"1639",0.063508981148647
"1640",0.384851243667463
"1641",0.750453846141975
"1642",0.308785707577586
"1643",0.273176913164311
"1644",0.049777530863527
"1645",0.717006046320132
"1646",0.0479936188730288
"1647",0.614222254091862
"1648",0.973352682723477
"1649",0.320544369903025
"1650",0.710132415846426
"1651",0.460557950634303
"1652",0.939536147129681
"1653",0.587702751663465
"1654",0.457891231296138
"1655",0.677590737102584
"1656",0.352860408924302
"1657",0.443740364534354
"1658",0.212882304522157
"1659",0.575871010445486
"1660",0.178894530828907
"1661",0.891107568611042
"1662",0.0851744894810271
"1663",0.488625408922486
"1664",0.526822200578453
"1665",0.251301704574206
"1666",0.0655025152124644
"1667",0.0818448087431888
"1668",0.309674972104779
"1669",0.879374288520905
"1670",0.839178858280799
"1671",0.128515625210871
"1672",0.376691731979027
"1673",0.104548528309643
"1674",0.602932048625662
"1675",0.965402330017186
"1676",0.196128774172604
"1677",0.912514313312501
"1678",0.324480188387164
"1679",0.910930490408033
"1680",0.358558739998826
"1681",0.228645121005075
"1682",0.658777214059146
"1683",0.336051682587055
"1684",0.775294030254211
"1685",0.378625385951707
"1686",0.260541854925936
"1687",0.157607745497679
"1688",0.341592341036548
"1689",0.702076523765692
"1690",0.166764693461382
"1691",0.0669008412674332
"1692",0.342292434137495
"1693",0.0418675166903471
"1694",0.136427968703123
"1695",0.786995639825249
"1696",0.778606596335239
"1697",0.0503559960190838
"1698",0.807927307367915
"1699",0.195832368839693
"1700",0.941346067679477
"1701",0.767232766275452
"1702",0.147532890807808
"1703",0.73621277373841
"1704",0.0336408824181384
"1705",0.903118377120384
"1706",0.385332044895399
"1707",0.805861769188605
"1708",0.144667110984281
"1709",0.915854582323576
"1710",0.263338169592833
"1711",0.566610929594875
"1712",0.818743197439641
"1713",0.854801612523354
"1714",0.21054183888564
"1715",0.0501259823292645
"1716",0.026700031379024
"1717",0.135735798133357
"1718",0.135897181596475
"1719",0.780109225140359
"1720",0.831016036413344
"1721",0.107701763040762
"1722",0.953455210085101
"1723",0.0262470780762021
"1724",0.0186582093790338
"1725",0.0391305837861336
"1726",0.275867097664108
"1727",0.0429963939583294
"1728",0.111632631661599
"1729",0.0507028416117369
"1730",0.353196191517692
"1731",0.608180762141852
"1732",0.987722635225322
"1733",0.257990257410408
"1734",0.0325231094955211
"1735",0.238171783782024
"1736",0.314760424635904
"1737",0.14636895079175
"1738",0.106410289211428
"1739",0.862729524479289
"1740",0.606048950165441
"1741",0.0695467558138461
"1742",0.160233997445879
"1743",0.20575134301842
"1744",0.0333323318090735
"1745",0.44445953366729
"1746",0.0163246231276355
"1747",0.973593949725639
"1748",0.163763043268147
"1749",0.0333223011557309
"1750",0.0352784477686449
"1751",0.00883587833280032
"1752",0.152171783713915
"1753",0.63907723118059
"1754",0.0136905403200621
"1755",0.411762620750609
"1756",0.76369091427258
"1757",0.646900731831527
"1758",0.409652339770182
"1759",0.353732581862445
"1760",0.0776135982287208
"1761",0.73775992155625
"1762",0.812601384997016
"1763",0.701155990033193
"1764",0.517129021939558
"1765",0.0278344808544794
"1766",0.194814154757261
"1767",0.810856471619417
"1768",0.407385585331658
"1769",0.112773797417162
"1770",0.22816705401692
"1771",0.478665861795923
"1772",0.0924853732399045
"1773",0.020083863244064
"1774",0.247130660552325
"1775",0.634764827578948
"1776",0.446671776616612
"1777",0.625005896381665
"1778",0.726970666705522
"1779",0.0362005427031591
"1780",0.0523758621399157
"1781",0.243988686019143
"1782",0.788472234685651
"1783",0.183182403500572
"1784",0.649415870352825
"1785",0.611173733217681
"1786",0.593719141028042
"1787",0.780601030888192
"1788",0.670637305839115
"1789",0.8979213867826
"1790",0.456082290359745
"1791",0.951330052249875
"1792",0.315574919561678
"1793",0.729667538886012
"1794",0.265221716850581
"1795",0.410440647750814
"1796",0.873011556938453
"1797",0.173497542567623
"1798",0.0217822541176974
"1799",0.0862458023695488
"1800",0.627083105872919
"1801",0.739020050089847
"1802",0.0363370566745763
"1803",0.468344320146952
"1804",0.577714336075847
"1805",0.8928345868999
"1806",0.528944459147156
"1807",0.668221843906641
"1808",0.470626553006878
"1809",0.559017369751649
"1810",0.590623595191168
"1811",0.202248182835334
"1812",0.150107633228145
"1813",0.525871731428926
"1814",0.0995364078155887
"1815",0.0882561371582396
"1816",0.794975336791445
"1817",0.517788641734203
"1818",0.960874005906756
"1819",0.15569745145506
"1820",0.724269456724375
"1821",0.276663705972535
"1822",0.792877237394137
"1823",0.466621854391514
"1824",0.925828283837933
"1825",0.201349109514211
"1826",0.588737195516981
"1827",0.106059357905589
"1828",0.905479302036213
"1829",0.553019140644542
"1830",0.304455972231249
"1831",0.167292491882252
"1832",0.332912028864288
"1833",0.951300194146925
"1834",0.420689062354149
"1835",0.162177636649254
"1836",0.51064264566305
